id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
20	word_020.png	597	461	804	527	przesyłam	Iuaz / cuc	0.000000	0.079604	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
21	word_021.png	120	537	253	636	cztery	C~7	0.000000	0.639913	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
22	word_022.png	267	539	432	596	krótkie	ksłkc	0.000000	0.129408	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
23	word_023.png	451	533	747	589	opowiadania	/au ealaej4	0.000000	0.267679	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
24	word_024.png	291	597	529	641	EPIDEMIA	Epidemia	0.000000	0.532568	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
25	word_025.png	292	640	492	688	SEKRET	fekiret	0.000000	0.579031	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
26	word_026.png	304	691	511	736	HODOWLA	HodouLa	0.000000	0.271340	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
27	word_027.png	297	732	528	777	KRAWIEC	Kraniec	0.000000	0.472636	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
28	word_028.png	343	804	471	869	oraz	Uv	0.000000	0.671374	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
29	word_029.png	483	797	619	859	wiele	Ailll	0.000000	0.117952	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
30	word_030.png	629	779	888	856	serdecznych	Jeseuu]	0.000000	0.170301	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
31	word_031.png	152	877	449	997	pozdrowień	'@ r noheu	0.000000	0.597921	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
32	word_032.png	525	991	680	1100	Sł	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
33	word_033.png	720	985	899	1083	MROŻEK	Mruzcl	0.000000	0.437241	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek2.jpg
