id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
48	word_048.png	198	299	241	322	relacją	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
49	word_049.png	247	302	268	320	do	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
50	word_050.png	273	301	313	323	tamtej	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
51	word_051.png	319	306	377	332	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
52	word_052.png	386	310	427	333	której	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
53	word_053.png	42	334	101	350	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
54	word_054.png	108	323	139	338	dać	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
55	word_055.png	331	335	387	362	audycji	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
56	word_056.png	18	350	64	372	sensu	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
57	word_057.png	393	347	416	364	dać	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
58	word_058.png	15	375	58	402	Pewnie	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
59	word_059.png	62	383	79	401	że	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
60	word_060.png	28	426	59	448	także	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
61	word_061.png	66	431	114	454	pismo	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
62	word_062.png	92	404	123	427	tik	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
63	word_063.png	120	436	133	452	o	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
64	word_064.png	130	410	210	434	krytyczny	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
65	word_065.png	137	438	161	456	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
66	word_066.png	166	436	192	458	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
67	word_067.png	217	419	268	437	poemat	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
68	word_068.png	274	422	323	447	dawnym	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
69	word_069.png	326	429	345	443	się	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
70	word_070.png	350	426	402	451	6-cr	6-cr	1.000000	0.193109	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
71	word_071.png	22	452	93	477	literatura	Hoa	1.000000	0.210262	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
72	word_072.png	99	460	115	477	i	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
73	word_073.png	216	463	291	478	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
74	word_074.png	279	450	319	470	swoich	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
75	word_075.png	325	456	336	468	i	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
76	word_076.png	343	456	386	479	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
77	word_077.png	387	464	406	480	za	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
78	word_078.png	16	484	34	498	A	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
79	word_079.png	43	485	64	500	nie	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
80	word_080.png	70	487	135	508	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
81	word_081.png	141	496	162	512	go	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
82	word_082.png	163	496	191	514	dziś	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
83	word_083.png	192	498	218	515	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
84	word_084.png	226	500	265	520	Nawet	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
85	word_085.png	266	479	305	499	gęsim	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
86	word_086.png	309	479	347	502	piórem	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
87	word_087.png	349	485	367	501	na	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
88	word_088.png	369	489	417	514	papierze	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
89	word_089.png	23	508	52	535	mój	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
90	word_090.png	61	514	82	532	cel	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
91	word_091.png	89	515	117	538	był	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
92	word_092.png	124	519	183	545	użytkowy	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
93	word_093.png	267	504	304	530	jednak	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
94	word_094.png	309	512	389	537	zakładając	Zi	1.000000	0.190977	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
95	word_095.png	404	521	425	539	że	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
96	word_096.png	26	544	67	563	[manual]	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
97	word_097.png	72	542	105	563	tylko	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
98	word_098.png	16	571	59	591	chyba	[manual]	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Milosz\Milosz3.jpg
