id	crop_file	xmin	ymin	xmax	ymax	text	prob	source_image
24	word_024.jpg	420	224	455	263	obce	0.285074	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
25	word_025.jpg	455	230	472	260	to	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
26	word_026.jpg	478	224	535	265	podpis	0.062658	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
27	word_027.jpg	182	271	239	300	Wierne	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
28	word_028.jpg	242	263	299	301	sprzęty	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
29	word_029.jpg	306	266	356	301	Twoich	0.171035	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
30	word_030.jpg	363	260	412	304	beda	0.367227	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
31	word_031.jpg	418	259	459	303	spali	0.105652	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
32	word_032.jpg	459	260	496	300	dalej	0.440278	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
33	word_033.jpg	180	296	219	336	wiedz	0.597272	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
34	word_034.jpg	244	293	311	338	łatwo	0.260952	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
35	word_035.jpg	319	304	389	343	wiedxźm	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
36	word_036.jpg	397	304	484	345	nieproszony	0.330837	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
37	word_037.jpg	492	305	537	344	gościu	0.134550	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
38	word_038.jpg	293	364	328	403	Ale	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
39	word_039.jpg	335	368	393	406	synowie	0.201978	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
40	word_040.jpg	401	368	455	408	ziemi	0.290350	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
41	word_041.jpg	467	368	507	407	nocą	0.142306	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
42	word_042.jpg	511	372	537	403	się	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
43	word_043.jpg	541	369	608	409	zgromadzą	0.927654	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
44	word_044.jpg	295	402	356	442	Smętnymi	0.233630	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
45	word_045.jpg	361	399	453	437	kordonami	0.267520	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
46	word_046.jpg	492	403	572	446	Spiskową	0.711633	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
47	word_047.jpg	581	402	650	446	wolności	0.121102	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
48	word_048.jpg	295	437	346	480	bedę	0.184456	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
49	word_049.jpg	357	448	424	475	czyści	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
50	word_050.jpg	358	429	409	451	owijali	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
51	word_051.jpg	443	442	491	472	swoje	0.563263	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
52	word_052.jpg	501	441	575	477	mroczne	0.244981	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
53	word_053.jpg	581	442	632	472	dłonie	0.427602	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
54	word_054.jpg	300	475	378	513	przysięgali	0.078248	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
55	word_055.jpg	382	480	407	508	na	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
56	word_056.jpg	420	464	477	513	batok	0.330391	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
57	word_057.jpg	482	480	500	507	i	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
58	word_058.jpg	507	474	530	505	na	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
59	word_059.jpg	541	475	584	507	dwoje	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
60	word_060.jpg	590	468	654	512	kołaczy	0.116430	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
61	word_061.jpg	295	539	316	571	A	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
62	word_062.jpg	317	542	358	582	potem	0.378483	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
63	word_063.jpg	369	537	401	572	tak	0.128259	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
64	word_064.jpg	414	538	439	577	jak	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
65	word_065.jpg	442	539	487	583	zawsze	0.239075	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
66	word_066.jpg	518	535	572	583	Tumny	0.573519	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
67	word_067.jpg	572	546	584	584	i	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
68	word_068.jpg	585	549	652	583	wybuchy	0.175826	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
69	word_069.jpg	296	578	376	611	malowani	0.124472	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
70	word_070.jpg	384	572	454	615	chłopcy	0.028524	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
71	word_071.jpg	460	576	542	608	bezsenni	0.204192	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
72	word_072.jpg	546	580	615	615	dowódcy	0.190011	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
73	word_073.jpg	297	609	371	648	plecaki	0.358309	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
74	word_074.jpg	377	609	438	641	pełne	0.379296	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
75	word_075.jpg	445	608	500	646	klęski	0.130261	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
76	word_076.jpg	518	599	563	627	ryże	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
77	word_077.jpg	567	613	604	648	pola	0.187931	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
78	word_078.jpg	608	609	662	658	chwały	0.107967	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
79	word_079.jpg	296	649	381	693	Księżyc	0.069835	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
80	word_080.jpg	402	649	464	698	wiedzie	0.339837	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
81	word_081.jpg	477	653	509	696	za	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
82	word_082.jpg	516	646	631	696	kordonem	0.273497	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
83	word_083.jpg	171	708	229	749	Moje	0.143013	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
84	word_084.jpg	245	697	357	756	bezbronne	0.576322	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
85	word_085.jpg	366	707	440	755	ojczyzne	0.069569	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
86	word_086.jpg	452	712	528	751	przyjmie	0.403023	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
87	word_087.jpg	533	714	555	747	cię	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
88	word_088.jpg	570	716	652	756	najeźdzco	0.132076	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
89	word_089.jpg	172	749	196	787	i	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
90	word_090.jpg	207	752	234	789	da	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
91	word_091.jpg	239	752	260	788	ci	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
92	word_092.jpg	283	751	350	793	sążeń	0.267360	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
93	word_093.jpg	390	753	450	794	ziemi	0.232266	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
94	word_094.jpg	456	757	494	798	pod	0.318134	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
95	word_095.jpg	496	753	558	796	wierzbą	0.614520	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
96	word_096.jpg	587	758	608	799	i	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
97	word_097.jpg	610	757	659	800	spokój	0.486876	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
98	word_098.jpg	179	788	212	820	By	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
99	word_099.jpg	231	790	257	822	ci	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
100	word_100.jpg	262	790	290	821	co	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
101	word_101.jpg	308	789	336	825	po	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
102	word_102.jpg	341	791	381	826	nas	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
103	word_103.jpg	395	791	488	836	przyjdą	0.409044	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
104	word_104.jpg	496	794	567	836	uczyli	0.165167	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
105	word_105.jpg	572	804	599	837	się	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
106	word_106.jpg	604	802	659	842	znowu	0.123231	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
107	word_107.jpg	180	821	382	875	najtrudniejszego	0.161810	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
108	word_108.jpg	389	827	489	872	kunsztu	0.190809	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
109	word_109.jpg	538	839	677	886	odpuszczania	0.150451	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
110	word_110.jpg	683	843	724	885	win	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Herbert\Herbert3.png
